satisfaction,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
dissatisfied,Male,Loyal Customer,29,Personal Travel,Business,2178,3,1,3,2,3,3,2,3,2,3,2,1,2,3,0,0
dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,1526,3,1,3,2,2,3,2,2,4,1,2,1,3,2,0,0
dissatisfied,Male,Loyal Customer,16,Personal Travel,Eco,1961,3,1,3,2,5,3,5,5,1,3,2,1,3,5,1,0
dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,1541,3,1,3,2,3,3,3,3,2,5,2,4,3,3,128,115
satisfied,Female,Loyal Customer,60,Personal Travel,Eco Plus,640,4,4,4,4,4,5,4,4,2,2,2,4,5,4,2,0
satisfied,Female,Loyal Customer,11,Personal Travel,Eco Plus,1854,4,4,4,4,2,5,4,4,4,5,4,5,4,3,0,0
dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,1839,3,1,3,2,5,3,5,5,2,3,3,4,3,5,20,14
dissatisfied,Male,Loyal Customer,66,Personal Travel,Eco,2099,3,1,3,2,5,3,5,5,3,4,3,2,3,5,23,33
dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco,2566,3,1,3,2,3,3,3,3,3,3,3,2,2,3,0,0
dissatisfied,Male,Loyal Customer,30,Personal Travel,Eco,1708,3,1,3,2,5,3,5,5,3,1,2,1,3,5,0,9
satisfied,Female,Loyal Customer,54,Personal Travel,Eco,630,5,5,5,5,4,5,4,4,4,5,4,4,4,5,0,1
satisfied,Female,Loyal Customer,39,Personal Travel,Eco,2144,4,1,1,1,4,5,4,4,5,1,3,5,3,4,16,21
satisfied,Female,Loyal Customer,67,Personal Travel,Eco,615,3,3,3,3,5,5,4,4,4,5,4,4,4,4,0,0
satisfied,Female,Loyal Customer,16,Personal Travel,Eco,1876,4,1,1,1,4,5,4,4,2,5,5,3,1,4,3,18
satisfied,Female,Loyal Customer,44,Personal Travel,Eco Plus,601,4,2,2,2,4,5,4,4,3,5,1,5,2,4,0,0
dissatisfied,Male,Loyal Customer,41,Personal Travel,Eco Plus,2079,3,1,3,2,2,3,2,2,4,2,2,4,2,2,0,0
dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco,1772,3,1,3,2,4,3,4,4,2,5,2,2,3,4,0,0
satisfied,Female,Loyal Customer,33,Personal Travel,Eco,1987,5,5,5,5,3,4,4,4,4,5,4,4,4,3,35,23
satisfied,Female,Loyal Customer,12,Personal Travel,Eco,2083,4,4,4,4,4,5,5,4,4,5,4,3,4,5,0,8
dissatisfied,Male,Loyal Customer,55,Personal Travel,Eco,1845,3,1,3,2,4,3,2,4,1,5,1,4,1,4,0,0
satisfied,Female,Loyal Customer,65,Personal Travel,Eco Plus,609,2,2,2,2,4,4,5,4,4,5,4,3,4,5,76,65
dissatisfied,Male,Loyal Customer,20,Personal Travel,Eco,2277,3,1,3,2,3,1,1,3,1,2,2,1,2,1,164,283
dissatisfied,Male,Loyal Customer,60,Personal Travel,Business,585,3,1,3,2,2,2,3,1,1,3,1,3,1,2,0,0
dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,1743,3,1,3,2,3,3,2,3,2,5,2,1,2,3,17,13
dissatisfied,Female,Loyal Customer,57,Personal Travel,Business,2409,3,1,3,2,3,3,3,3,3,1,2,3,1,3,131,126
satisfied,Female,Loyal Customer,26,Personal Travel,Eco,1798,1,1,1,1,2,4,5,4,4,5,4,4,4,5,13,2
satisfied,Female,Loyal Customer,54,Personal Travel,Eco Plus,557,2,2,2,2,5,4,5,4,4,5,4,4,4,5,43,51
satisfied,Female,Loyal Customer,55,Personal Travel,Eco,571,1,1,1,1,5,4,5,4,4,5,4,4,4,5,0,10
satisfied,Female,Loyal Customer,18,Personal Travel,Eco,1677,3,3,5,3,4,4,4,4,4,5,4,3,4,5,0,0
dissatisfied,Male,Loyal Customer,41,Personal Travel,Eco,1866,3,1,3,2,2,3,2,2,2,1,3,1,2,2,0,0
dissatisfied,Male,Loyal Customer,10,Personal Travel,Eco,2238,3,1,3,2,3,2,2,1,1,2,2,2,3,2,156,185
satisfied,Female,Loyal Customer,48,Personal Travel,Eco,543,5,5,5,5,4,5,5,4,4,5,4,5,4,3,0,0
satisfied,Female,Loyal Customer,58,Personal Travel,Eco,541,5,4,5,5,4,5,5,4,4,5,4,5,4,5,0,0
satisfied,Female,Loyal Customer,58,Personal Travel,Eco,541,4,1,3,3,4,5,4,4,5,5,2,2,3,4,0,0
satisfied,Female,Loyal Customer,36,Personal Travel,Eco Plus,1579,3,3,3,3,4,5,4,4,4,4,5,3,4,4,5,0
satisfied,Female,Loyal Customer,15,Personal Travel,Eco,1766,5,5,5,5,4,5,4,4,4,5,4,3,4,5,1,0
dissatisfied,Male,Loyal Customer,43,Personal Travel,Eco,2055,3,1,3,2,4,3,4,4,1,3,2,1,2,4,43,62
satisfied,Female,Loyal Customer,67,Personal Travel,Eco,498,4,4,4,4,3,4,5,4,4,5,4,3,4,4,7,0
dissatisfied,Male,Loyal Customer,36,Personal Travel,Eco Plus,2045,3,1,3,2,2,3,2,2,4,5,2,3,2,2,8,0
dissatisfied,Male,Loyal Customer,45,Personal Travel,Eco,1906,3,1,3,2,2,3,4,2,4,3,2,3,1,2,14,11
dissatisfied,Female,Loyal Customer,10,Personal Travel,Eco,2242,3,1,3,2,3,5,5,1,4,2,3,5,1,5,170,162
dissatisfied,Male,Loyal Customer,33,Personal Travel,Eco,1815,3,1,3,2,5,3,5,5,4,5,3,3,3,5,0,0
satisfied,Female,Loyal Customer,53,Personal Travel,Eco,462,5,5,5,5,2,4,2,4,4,5,4,3,4,3,0,0
satisfied,Female,Loyal Customer,26,Personal Travel,Eco,1477,2,2,2,2,2,5,4,4,4,5,4,5,4,4,17,1
satisfied,Female,Loyal Customer,12,Personal Travel,Eco Plus,1281,4,5,5,5,4,5,4,4,5,1,1,3,1,4,0,0
dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,1294,3,1,3,2,1,3,1,1,4,4,2,2,1,1,0,0
dissatisfied,Male,Loyal Customer,50,Personal Travel,Eco,1468,3,1,3,2,2,3,2,2,2,5,2,3,3,2,0,0
dissatisfied,Male,Loyal Customer,69,Personal Travel,Eco,1479,3,1,3,2,2,3,2,2,1,1,2,3,3,2,0,0
satisfied,Female,Loyal Customer,31,Personal Travel,Eco,1526,3,3,3,3,4,5,4,4,4,4,5,3,4,4,38,28
dissatisfied,Male,Loyal Customer,21,Personal Travel,Eco Plus,2097,3,1,3,2,2,3,2,2,2,5,1,4,2,2,0,0
dissatisfied,Male,Loyal Customer,33,Personal Travel,Eco Plus,1697,3,1,3,2,4,3,4,4,1,4,2,2,3,4,6,0
dissatisfied,Male,Loyal Customer,50,Personal Travel,Eco,2126,3,1,3,2,2,3,2,2,2,3,1,1,1,2,42,55
dissatisfied,Male,Loyal Customer,44,Personal Travel,Eco,2214,3,1,3,2,3,5,2,2,4,2,3,2,4,2,131,138
dissatisfied,Male,Loyal Customer,50,Personal Travel,Eco,1433,3,1,3,2,3,3,3,3,2,2,2,2,1,3,0,12
satisfied,Female,Loyal Customer,36,Personal Travel,Eco,1324,4,2,2,2,4,5,4,4,2,1,3,2,5,4,0,0
satisfied,Female,Loyal Customer,16,Personal Travel,Eco,1604,4,4,4,4,1,4,4,4,4,5,4,2,4,4,58,124
satisfied,Female,Loyal Customer,40,Personal Travel,Eco,1991,5,5,5,5,5,4,5,4,4,5,4,3,4,3,0,0
satisfied,Female,Loyal Customer,8,Personal Travel,Eco,2235,4,3,3,3,4,5,4,4,4,4,1,3,1,4,0,0
dissatisfied,Male,Loyal Customer,35,Personal Travel,Eco,1355,3,1,3,2,5,3,5,5,1,1,2,1,1,5,0,0
dissatisfied,Male,Loyal Customer,19,Personal Travel,Business,1686,3,1,3,2,3,3,3,3,2,1,3,1,3,3,0,0
dissatisfied,Male,Loyal Customer,17,Personal Travel,Eco,1497,3,1,3,2,3,3,3,3,2,3,2,1,1,3,12,4
satisfied,Female,Loyal Customer,8,Personal Travel,Eco,1333,2,2,2,2,5,5,5,4,4,5,4,3,4,5,0,0
satisfied,Female,Loyal Customer,59,Personal Travel,Eco,346,4,5,4,4,5,5,4,4,4,5,4,4,4,5,0,0
satisfied,Female,Loyal Customer,45,Personal Travel,Eco,340,2,2,2,2,5,4,4,4,4,5,4,5,4,3,4,0
satisfied,Female,Loyal Customer,20,Personal Travel,Eco Plus,1472,3,3,3,3,4,5,5,4,4,5,4,5,4,3,0,0
satisfied,Female,Loyal Customer,9,Personal Travel,Eco,1807,4,4,5,4,5,4,4,3,2,4,5,4,3,4,0,0
satisfied,Female,Loyal Customer,23,Personal Travel,Eco Plus,2046,5,5,5,5,4,1,5,4,4,5,4,2,4,5,32,28
dissatisfied,Male,Loyal Customer,39,Personal Travel,Eco,1946,3,1,3,2,3,3,3,3,3,2,2,3,2,3,8,6
dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,1428,3,1,3,2,2,3,1,2,2,3,2,3,2,2,1,0
satisfied,Female,Loyal Customer,61,Personal Travel,Eco,303,5,5,5,5,4,4,4,4,4,5,4,5,4,1,5,28
dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco Plus,1484,3,1,3,2,4,3,4,4,1,5,3,2,2,4,2,14
satisfied,Female,Loyal Customer,48,Personal Travel,Eco,312,2,2,2,2,4,4,4,4,4,5,4,3,4,3,11,10
dissatisfied,Male,Loyal Customer,44,Personal Travel,Eco,1573,3,1,3,2,4,3,4,4,1,1,1,1,3,4,0,0
dissatisfied,Male,Loyal Customer,63,Personal Travel,Eco,1926,3,1,3,2,1,3,1,1,1,4,1,4,2,1,0,2
satisfied,Female,Loyal Customer,7,Personal Travel,Eco,1991,3,3,3,3,4,5,4,4,4,3,4,4,4,4,0,0
dissatisfied,Male,Loyal Customer,39,Personal Travel,Eco Plus,1893,3,1,3,2,5,3,5,5,2,4,2,4,1,5,32,27
satisfied,Female,Loyal Customer,40,Personal Travel,Eco,1106,2,2,2,2,2,5,4,4,4,5,4,4,4,3,12,12
dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco,1809,3,1,3,2,3,3,3,3,3,3,3,2,2,3,0,0
dissatisfied,Male,Loyal Customer,43,Personal Travel,Eco,1805,3,1,3,2,3,3,3,3,3,4,1,3,1,3,0,0
dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco,1061,3,1,3,2,5,3,5,5,3,3,1,2,1,5,21,14
dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,1750,3,1,3,2,5,3,5,5,2,2,2,3,3,5,0,4
satisfied,Female,Loyal Customer,17,Personal Travel,Business,1706,3,3,3,3,4,4,5,4,4,5,4,3,4,4,0,0
satisfied,Female,Loyal Customer,33,Personal Travel,Eco,1614,2,2,2,2,2,3,4,4,4,5,4,4,4,5,0,0
dissatisfied,Male,Loyal Customer,59,Personal Travel,Eco,1907,3,1,3,2,1,3,1,1,2,2,1,4,2,1,0,0
satisfied,Female,Loyal Customer,39,Personal Travel,Eco,1362,4,4,4,4,5,5,4,4,4,5,4,3,4,3,0,0
dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco,883,3,1,3,2,4,3,2,4,2,3,2,2,2,4,0,0
satisfied,Female,Loyal Customer,19,Personal Travel,Eco,1659,1,1,1,1,3,3,4,4,4,5,4,4,4,5,4,0
satisfied,Female,Loyal Customer,42,Personal Travel,Eco,76,3,3,3,3,4,5,4,4,5,4,3,1,1,4,2,1
satisfied,Female,Loyal Customer,47,Personal Travel,Eco,72,4,4,4,4,4,5,4,4,4,2,4,4,4,4,0,0
satisfied,Female,Loyal Customer,10,Personal Travel,Eco,1181,2,2,2,2,4,5,4,4,4,5,5,5,4,4,32,35
dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,1567,3,1,3,2,5,3,2,5,4,5,2,3,3,5,18,57
satisfied,Female,Loyal Customer,51,Personal Travel,Eco Plus,52,4,4,4,4,2,4,4,4,4,5,4,5,4,3,1,0
satisfied,Female,Loyal Customer,36,Personal Travel,Eco,1202,4,4,4,4,3,4,4,4,4,5,4,3,4,5,0,0
dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco Plus,1635,3,1,3,2,4,3,4,4,2,1,3,1,2,4,0,0
dissatisfied,Male,Loyal Customer,44,Personal Travel,Eco,1008,3,1,3,2,3,3,2,3,3,4,3,4,3,3,3,0
dissatisfied,Male,Loyal Customer,14,Personal Travel,Eco,6166,3,1,3,3,3,2,2,2,4,4,4,2,1,2,32,30
dissatisfied,Male,Loyal Customer,7,Personal Travel,Business,4747,3,1,3,3,3,1,4,2,1,4,3,4,1,4,0,0
satisfied,Female,Loyal Customer,39,Personal Travel,Eco,4592,5,2,5,5,1,1,4,4,4,5,4,4,4,5,0,0
satisfied,Female,Loyal Customer,10,Personal Travel,Business,4204,2,2,4,2,5,5,3,4,4,5,4,4,4,4,30,0
dissatisfied,Male,Loyal Customer,23,Personal Travel,Business,3768,3,1,3,3,4,3,4,4,3,1,3,4,3,4,0,0
dissatisfied,Male,Loyal Customer,38,Personal Travel,Business,2661,3,1,3,3,4,4,3,2,2,3,5,3,2,3,7,0
satisfied,Female,Loyal Customer,48,Personal Travel,Eco,2620,1,1,1,1,4,5,4,4,3,2,4,5,4,4,112,115
dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,3640,3,1,3,3,3,3,3,3,1,2,4,3,4,3,2,0
satisfied,Female,Loyal Customer,46,Personal Travel,Eco,2621,5,3,3,3,1,1,1,4,4,5,4,1,4,2,59,57
satisfied,Female,Loyal Customer,55,Personal Travel,Business,2611,3,3,3,3,4,5,5,4,4,5,4,5,4,4,0,0
satisfied,Female,Loyal Customer,63,Personal Travel,Eco,2545,2,2,2,2,3,4,5,4,4,5,4,3,4,3,26,24
dissatisfied,Male,Loyal Customer,69,Personal Travel,Eco,3981,3,1,3,3,3,4,4,4,5,2,2,4,3,4,6,0
dissatisfied,Male,Loyal Customer,35,Personal Travel,Eco,3870,3,1,3,3,1,3,1,1,2,5,2,2,2,1,0,0
satisfied,Female,Loyal Customer,34,Personal Travel,Eco,3884,2,4,2,2,2,4,5,4,4,5,4,5,4,4,0,0
dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,3742,3,1,3,3,3,3,3,1,3,3,3,3,1,3,0,0
satisfied,Female,Loyal Customer,37,Personal Travel,Eco,3630,4,4,4,4,5,5,5,4,4,5,4,5,4,5,0,0
dissatisfied,Male,Loyal Customer,12,Personal Travel,Eco,3686,3,1,3,3,3,1,5,3,3,2,3,5,3,5,0,4
dissatisfied,Male,Loyal Customer,33,Personal Travel,Eco,3977,3,1,3,3,2,3,2,2,4,1,4,4,4,2,56,51
dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco Plus,3394,3,1,3,3,3,5,5,4,2,3,3,5,1,5,0,0
satisfied,Female,Loyal Customer,7,Personal Travel,Eco Plus,3541,5,1,1,1,2,3,2,4,4,5,4,4,4,1,0,7
satisfied,Female,Loyal Customer,13,Personal Travel,Eco,3387,1,1,1,1,4,5,4,4,4,5,4,4,5,4,6,17
satisfied,Female,Loyal Customer,8,Personal Travel,Eco,3654,2,2,2,2,4,5,4,4,5,2,4,4,1,4,4,0
dissatisfied,Male,Loyal Customer,66,Personal Travel,Eco,3825,3,1,3,3,3,3,3,2,4,2,3,3,3,3,146,105
satisfied,Female,Loyal Customer,61,Personal Travel,Eco,2257,4,4,4,4,5,1,5,4,4,5,4,1,4,5,2,0
satisfied,Female,Loyal Customer,68,Personal Travel,Eco,2239,5,5,5,5,3,4,4,4,4,5,4,4,4,2,0,0
satisfied,Female,Loyal Customer,34,Personal Travel,Eco,3120,1,1,1,1,2,4,5,4,4,5,4,1,4,5,0,0
dissatisfied,Male,Loyal Customer,12,Personal Travel,Eco,3909,3,1,3,3,2,3,3,2,1,3,4,4,4,2,2,0
dissatisfied,Male,Loyal Customer,59,Personal Travel,Eco,3316,3,1,3,3,2,3,2,2,2,2,4,2,4,2,0,0
satisfied,Female,Loyal Customer,67,Personal Travel,Eco,2194,2,2,4,2,4,5,4,4,3,2,4,5,5,4,0,0
satisfied,Female,Loyal Customer,24,Personal Travel,Business,3106,4,4,3,4,4,5,4,4,4,5,4,5,4,5,0,4
satisfied,Female,Loyal Customer,69,Personal Travel,Eco,2136,2,2,2,2,4,5,4,4,4,2,2,5,3,4,0,0
satisfied,Female,Loyal Customer,47,Personal Travel,Eco,2101,2,2,2,2,4,4,4,4,4,5,4,3,4,3,0,0
dissatisfied,Male,Loyal Customer,59,Personal Travel,Eco,3667,3,1,3,3,2,3,2,2,4,4,3,4,4,2,0,0
satisfied,Female,Loyal Customer,19,Personal Travel,Eco,3275,5,2,5,5,2,4,5,4,4,5,4,5,4,5,49,50
dissatisfied,Male,Loyal Customer,62,Personal Travel,Eco,2825,3,1,3,3,2,3,2,2,4,1,3,3,3,2,0,0
dissatisfied,Male,Loyal Customer,26,Personal Travel,Eco,3894,3,1,3,3,2,3,3,2,2,2,3,1,3,2,8,0
dissatisfied,Male,Loyal Customer,36,Personal Travel,Eco,3330,3,1,3,3,3,3,3,3,4,4,2,2,3,3,10,0
dissatisfied,Male,Loyal Customer,62,Personal Travel,Eco Plus,3399,3,1,3,3,3,3,4,3,1,1,2,1,3,3,4,0
satisfied,Female,Loyal Customer,62,Personal Travel,Eco,1966,3,3,3,3,3,5,5,4,4,5,4,3,4,5,0,0
satisfied,Female,Loyal Customer,13,Personal Travel,Eco,3424,4,4,4,4,2,4,5,4,4,5,4,4,4,4,0,0
dissatisfied,Male,Loyal Customer,10,Personal Travel,Eco,3464,3,1,3,3,1,3,5,1,4,5,4,3,3,1,0,0
satisfied,Female,Loyal Customer,8,Personal Travel,Eco Plus,2920,3,3,5,3,5,5,5,4,4,5,4,5,4,5,0,0
satisfied,Female,Loyal Customer,48,Personal Travel,Eco,1825,3,3,3,3,2,5,5,4,4,5,4,3,4,5,0,0
satisfied,Female,Loyal Customer,40,Personal Travel,Eco,3101,3,3,2,3,2,5,5,4,4,5,4,3,4,3,27,34
dissatisfied,Male,Loyal Customer,47,Personal Travel,Business,1782,3,1,3,3,3,4,3,4,4,3,4,3,4,1,9,2
dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco,3459,3,1,3,3,4,3,4,4,1,3,3,1,3,4,0,0
satisfied,Female,Loyal Customer,16,Personal Travel,Eco,2896,2,2,2,2,5,4,4,4,4,5,4,5,4,5,0,0
dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,3126,3,1,3,3,5,3,5,5,3,2,3,2,4,5,5,12
satisfied,Female,Loyal Customer,13,Personal Travel,Eco,2970,2,2,3,2,4,5,4,4,3,2,4,3,4,4,0,32
dissatisfied,Male,Loyal Customer,54,Personal Travel,Eco,3237,3,1,3,3,2,3,2,2,2,4,1,1,3,2,6,9
satisfied,Female,Loyal Customer,69,Personal Travel,Business,1765,2,2,2,2,3,5,4,4,4,5,4,5,4,5,12,38
dissatisfied,Male,Loyal Customer,59,Personal Travel,Eco,2714,3,1,3,3,2,3,2,2,1,3,3,4,3,2,4,0
dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco,2672,3,1,3,3,2,3,5,2,2,4,4,2,3,2,70,58
dissatisfied,Male,Loyal Customer,22,Personal Travel,Eco,2859,3,1,3,3,4,3,4,4,2,5,3,4,2,4,32,22
satisfied,Female,Loyal Customer,64,Personal Travel,Eco,1639,1,1,1,1,2,5,4,4,4,5,4,3,4,5,0,0
satisfied,Female,Loyal Customer,29,Personal Travel,Eco,3052,5,5,5,5,3,3,3,4,4,5,4,4,4,2,0,0
dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,2254,3,1,3,3,5,3,5,5,2,4,2,3,3,5,0,0
dissatisfied,Male,Loyal Customer,21,Personal Travel,Eco,3162,3,1,3,3,4,3,4,4,2,4,3,1,3,4,14,0
dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco,2566,3,1,3,3,2,3,2,2,2,5,2,1,4,2,2,16
satisfied,Female,Loyal Customer,68,Personal Travel,Eco,1580,4,4,5,4,4,5,4,4,2,4,5,2,1,4,0,13
satisfied,Female,Loyal Customer,36,Personal Travel,Eco,2815,3,3,3,3,2,4,4,4,4,5,4,4,4,4,44,36
dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,3014,3,1,3,3,5,3,5,5,4,5,4,3,4,5,11,0
dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco Plus,2923,3,1,3,3,4,3,4,4,1,4,2,4,3,4,3,0
satisfied,Female,Loyal Customer,20,Personal Travel,Eco Plus,2407,3,3,3,3,5,4,4,4,4,5,4,3,4,1,1,21
dissatisfied,Male,Loyal Customer,64,Personal Travel,Business,1492,3,1,3,3,2,3,2,5,5,3,2,2,5,1,14,0
dissatisfied,Male,Loyal Customer,22,Personal Travel,Eco,2635,3,1,3,3,2,3,2,2,1,5,3,1,3,2,0,0
dissatisfied,Male,Loyal Customer,64,Personal Travel,Eco,2514,3,1,3,3,4,3,4,4,2,2,3,2,3,4,6,0
dissatisfied,Male,Loyal Customer,59,Personal Travel,Eco,2520,3,1,3,3,5,3,5,5,2,5,1,2,3,5,0,0
satisfied,Female,Loyal Customer,67,Personal Travel,Eco Plus,1468,2,2,2,2,4,5,4,4,5,2,4,4,4,4,0,0
satisfied,Female,Loyal Customer,38,Personal Travel,Eco,3001,2,2,1,2,2,5,4,4,4,5,4,5,4,5,7,0
satisfied,Female,Loyal Customer,48,Personal Travel,Eco,1451,1,1,1,1,5,5,5,4,4,5,4,3,4,4,0,0
dissatisfied,Male,Loyal Customer,21,Personal Travel,Eco,2628,3,1,3,3,3,3,3,3,4,1,2,4,2,3,16,9
satisfied,Female,Loyal Customer,69,Personal Travel,Eco,1489,1,1,5,1,2,4,4,4,4,5,4,4,4,4,107,96
dissatisfied,Male,Loyal Customer,13,Personal Travel,Eco,3244,3,1,3,3,3,3,3,3,1,4,3,4,3,3,19,13
dissatisfied,Male,Loyal Customer,50,Personal Travel,Eco,2696,3,1,3,3,1,3,1,1,2,5,3,2,2,1,0,0
satisfied,Female,Loyal Customer,57,Personal Travel,Eco,1430,2,2,2,2,2,4,4,4,4,5,4,5,4,5,0,0
dissatisfied,Male,Loyal Customer,44,Personal Travel,Eco,2397,3,1,3,3,4,3,4,4,3,1,4,4,3,4,0,0
satisfied,Female,Loyal Customer,53,Personal Travel,Eco,1425,1,1,1,1,5,4,4,4,4,5,4,3,4,4,0,0
satisfied,Female,Loyal Customer,62,Personal Travel,Eco,1409,4,4,4,4,2,4,5,4,4,5,4,4,4,4,0,0
dissatisfied,Male,Loyal Customer,17,Personal Travel,Eco,2484,3,1,3,3,5,3,5,5,1,1,3,4,3,5,4,0
satisfied,Female,Loyal Customer,45,Personal Travel,Eco,1423,2,2,2,2,1,1,2,4,4,5,4,4,4,3,0,95
satisfied,Female,Loyal Customer,10,Personal Travel,Eco,2735,2,2,2,2,4,2,3,4,4,5,4,4,4,2,0,0
dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,2723,3,1,3,3,2,3,2,2,3,1,2,4,3,2,0,5
satisfied,Female,Loyal Customer,13,Personal Travel,Eco,2985,4,2,5,2,4,5,4,4,5,4,1,2,4,4,13,4
satisfied,Female,Loyal Customer,41,Personal Travel,Business,1325,2,2,2,2,3,4,1,4,4,5,4,5,4,2,0,0
satisfied,Female,Loyal Customer,33,Personal Travel,Eco,2246,5,5,5,5,4,4,5,4,4,5,4,4,4,5,15,15
dissatisfied,Male,Loyal Customer,27,Personal Travel,Eco Plus,3185,3,1,3,3,3,3,5,3,1,3,2,3,3,3,0,0
satisfied,Female,Loyal Customer,28,Personal Travel,Business,2862,5,5,3,5,2,4,3,4,4,5,4,1,4,5,3,0
dissatisfied,Male,Loyal Customer,36,Personal Travel,Eco,2380,3,1,3,3,5,3,5,5,1,5,4,4,4,5,21,0
dissatisfied,Male,Loyal Customer,40,Personal Travel,Eco,2538,3,1,3,3,1,3,1,1,1,3,4,3,3,1,0,0
dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco,2653,3,1,3,3,5,3,5,5,3,1,3,4,4,5,0,7
dissatisfied,Male,Loyal Customer,69,Personal Travel,Eco,3015,3,1,3,3,2,3,2,2,2,5,4,3,4,2,11,9
satisfied,Female,Loyal Customer,55,Personal Travel,Eco,1226,5,5,5,5,4,5,4,4,4,5,4,4,4,5,16,14
dissatisfied,Male,Loyal Customer,56,Personal Travel,Business,2821,3,1,3,3,3,1,1,3,3,3,4,1,1,1,132,102
dissatisfied,Female,Loyal Customer,10,Personal Travel,Eco,2768,3,1,3,3,3,2,2,3,1,1,3,2,3,2,145,129
dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,2827,3,1,3,3,2,3,2,2,2,5,3,2,4,2,0,12
satisfied,Female,Loyal Customer,68,Personal Travel,Eco,1154,2,2,2,2,3,5,4,4,4,5,4,5,4,5,22,15
satisfied,Female,Loyal Customer,41,Personal Travel,Business,1181,2,2,2,2,3,4,5,4,4,5,4,4,4,4,0,0
dissatisfied,Male,Loyal Customer,41,Personal Travel,Eco Plus,2593,3,1,3,3,2,3,2,2,3,3,3,2,4,2,4,33
satisfied,Female,Loyal Customer,40,Personal Travel,Eco,2968,3,5,3,3,3,5,4,4,4,5,4,3,4,3,27,24
dissatisfied,Male,Loyal Customer,70,Personal Travel,Eco Plus,2153,3,1,3,3,1,3,1,1,2,1,4,4,3,1,86,71
satisfied,Female,Loyal Customer,57,Personal Travel,Eco,1138,5,5,5,5,5,5,4,4,4,5,4,5,4,4,0,6
dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,2788,3,1,3,3,4,3,4,4,2,4,3,1,3,4,0,0
satisfied,Female,Loyal Customer,53,Personal Travel,Eco,1119,5,5,4,5,5,4,5,4,4,5,4,5,4,4,0,0
dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,2156,3,1,3,3,3,3,5,3,1,4,3,4,3,3,0,3
dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,2307,3,1,3,3,2,3,2,2,1,2,3,2,3,2,0,
dissatisfied,Male,Loyal Customer,11,Personal Travel,Eco Plus,2082,3,1,3,3,3,3,3,3,2,2,3,3,3,3,0,36
satisfied,Female,Loyal Customer,23,Personal Travel,Eco,2159,4,1,1,1,4,5,4,4,3,2,1,1,1,4,0,0
satisfied,Female,Loyal Customer,67,Personal Travel,Eco,1096,1,1,1,1,3,5,5,4,4,5,4,3,4,4,6,12
dissatisfied,Male,Loyal Customer,13,Personal Travel,Eco,2290,3,1,3,3,5,3,4,5,2,2,3,1,2,5,11,0
dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,2361,3,1,3,3,4,3,4,4,4,5,3,1,3,4,7,0
satisfied,Female,Loyal Customer,39,Personal Travel,Eco,2480,4,3,1,1,4,5,4,4,3,4,2,1,2,4,12,3
satisfied,Female,Loyal Customer,21,Personal Travel,Eco,2071,4,4,4,4,2,4,5,4,4,5,4,4,4,4,0,0
satisfied,Female,Loyal Customer,14,Personal Travel,Eco,2420,4,4,5,4,3,4,5,4,4,5,4,5,4,4,5,0
dissatisfied,Male,Loyal Customer,44,Personal Travel,Eco,2145,3,1,3,3,4,3,4,4,1,1,4,3,3,4,2,0
dissatisfied,Male,Loyal Customer,26,Personal Travel,Eco,2284,3,1,3,3,2,3,2,2,2,4,4,3,4,2,18,7
satisfied,Female,Loyal Customer,41,Personal Travel,Eco,2369,4,4,4,4,4,4,5,4,4,5,4,4,4,4,63,58
